ExperimentGisID,Region,FieldSheetID,LocalityName,Treatment,Plot,_Date,DataTreeID,Field_mark,DistanceToCenter,TimePosition,TaxaName,CommonName,FunctionalType,CervidaeFunction,N_year_registration,Status,Height_cm,Height_class_50cm,Diameter_at_base_mm,Unbrowsed,Browsed_new,Browsed_old,Browsing_percent,Estimated_browsing_percent,Barking,Hare_new,Hare_old,Rodent_browsing,Remark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Trøndelag,2200,namdalseid_1kub,B,ØV,18.05.2015,28,blue,105,03:00:00,Betula pubescens,Bjørk,Vascular,Resten,7,relocated,105,3,,30,2,2,"11,8",0,0,,,,mus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Trøndelag,2200,namdalseid_1kub,B,ØV,18.05.2015,26,yellow,105,06:30:00,Betula pubescens,Bjørk,Vascular,Resten,7,relocated,88,2,,9,11,2,"59,1",0,-1,,,,tørre greiner i bunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Trøndelag,2200,namdalseid_1kub,B,ØV,18.05.2015,29,green,190,10:30:00,Betula pubescens,Bjørk,Vascular,Resten,7,relocated,105,3,,109,22,146,61,,-1,,,,flere brekte greiner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Trøndelag,2200,namdalseid_1kub,B,ØV,18.05.2015,27,red,140,00:00:00,Betula pubescens,Bjørk,Vascular,Resten,7,relocated,87,2,,33,12,69,"71,1",0,-1,,,,brekte greiner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Trøndelag,2200,namdalseid_1kub,B,ØV,18.05.2015,25,blue,190,00:30:00,Picea abies,Gran,Vascular,Bad tree,7,relocated,145,3,,,,,0,-1,0,,,,visner nåler (en del),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Trøndelag,2200,namdalseid_1kub,B,ØV,18.05.2015,33,yellow,85,03:30:00,Sorbus aucuparia,Rogn,Vascular,ROS,7,relocated,24,1,,0,2,0,100,0,-1,,,,1 brekt grein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Trøndelag,2200,namdalseid_1kub,B,ØV,18.05.2015,32,blue,135,10:00:00,Sorbus aucuparia,Rogn,Vascular,ROS,7,relocated,21,1,,4,5,8,"76,5",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Trøndelag,2200,namdalseid_1kub,B,ØV,18.05.2015,31,green,60,08:00:00,Sorbus aucuparia,Rogn,Vascular,ROS,7,relocated,15,1,,1,3,1,80,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Trøndelag,2200,namdalseid_1kub,B,ØV,18.05.2015,2399,red,180,07:30:00,Sorbus aucuparia,Rogn,Vascular,ROS,3,relocated,25,1,,0,2,1,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2193,namdalseid_1kub,UB,NH,18.05.2015,35,red,135,04:00:00,Betula pubescens,Bjørk,Vascular,Resten,7,relocated,184,4,,182,0,20,"9,9",0,0,,,,mus/tørr i bunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2193,namdalseid_1kub,UB,NH,18.05.2015,697,blue,165,03:30:00,Betula pubescens,Bjørk,Vascular,Resten,6,relocated,119,3,,51,0,2,"3,8",0,0,,,,mus/4 død/1knekt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2193,namdalseid_1kub,UB,NH,18.05.2015,782,yellow,60,09:00:00,Betula pubescens,Bjørk,Vascular,Resten,5,relocated,54,2,,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2193,namdalseid_1kub,UB,NH,18.05.2015,34,blue,130,04:30:00,Picea abies,Gran,Vascular,Bad tree,7,relocated,111,3,,,,,0,-1,0,,,,skadet/mange tørre greiner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2193,namdalseid_1kub,UB,NH,18.05.2015,3331,green,130,08:00:00,Sorbus aucuparia,Rogn,Vascular,ROS,2,relocated,9,1,,0,0,1,100,0,0,,,,mus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2193,namdalseid_1kub,UB,NH,18.05.2015,701,blue,130,08:00:00,Sorbus aucuparia,Rogn,Vascular,ROS,6,relocated,152,4,,9,1,0,10,0,0,,,,mus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2194,namdalseid_1kub,UB,NV,18.05.2015,37,t1 black,105,08:00:00,Betula pubescens,Bjørk,Vascular,Resten,7,grown up,407,7,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2194,namdalseid_1kub,UB,NV,18.05.2015,702,green,185,05:00:00,Betula pubescens,Bjørk,Vascular,Resten,6,grown up,256,6,,125,0,1,"0,8",0,0,,,,"hare, 2 brekte greiner,4 døde greiner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2194,namdalseid_1kub,UB,NV,18.05.2015,3519,red,175,08:30:00,Betula pubescens,Bjørk,Vascular,Resten,1,new,126,3,,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2194,namdalseid_1kub,UB,NV,18.05.2015,703,yellow,170,09:00:00,Betula pubescens,Bjørk,Vascular,Resten,6,grown up,231,5,,64,0,1,"1,5",0,0,,,,4 døde kvister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2194,namdalseid_1kub,UB,NV,18.05.2015,3518,blue,175,09:30:00,Betula pubescens,Bjørk,Vascular,Resten,1,new,108,3,,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2194,namdalseid_1kub,UB,NV,18.05.2015,38,t2 black,100,08:30:00,Betula pubescens,Bjørk,Vascular,Resten,7,grown up,344,7,,,,,2,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2194,namdalseid_1kub,UB,NV,18.05.2015,36,blue,45,06:30:00,Picea abies,Gran,Vascular,Bad tree,7,grown up,215,5,,,,,2,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2194,namdalseid_1kub,UB,NV,18.05.2015,711,t1 black,175,08:30:00,Salix caprea,Selje,Vascular,ROS,6,grown up,402,7,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2194,namdalseid_1kub,UB,NV,18.05.2015,784,t2 black,175,09:30:00,Salix caprea,Selje,Vascular,ROS,5,grown up,325,7,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2194,namdalseid_1kub,UB,NV,18.05.2015,707,t1 black,185,07:30:00,Sorbus aucuparia,Rogn,Vascular,ROS,6,grown up,324,7,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2194,namdalseid_1kub,UB,NV,18.05.2015,706,blue1,185,07:30:00,Sorbus aucuparia,Rogn,Vascular,ROS,6,merged,,0,,,,,,,,,,,slått sammen med svart rogn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2194,namdalseid_1kub,UB,NV,18.05.2015,3520,blue2,190,10:30:00,Sorbus aucuparia,Rogn,Vascular,ROS,1,new,121,3,,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2194,namdalseid_1kub,UB,NV,18.05.2015,705,red,160,05:00:00,Sorbus aucuparia,Rogn,Vascular,ROS,6,relocated,159,4,,7,0,0,0,0,0,,,,gml barking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2194,namdalseid_1kub,UB,NV,18.05.2015,704,green,190,10:30:00,Sorbus aucuparia,Rogn,Vascular,ROS,6,grown up,230,5,,35,0,3,"7,9",0,-1,,,,"3 stammer, 1 brekt grein",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2195,namdalseid_1kub,UB,ØH,18.05.2015,712,blue,105,03:05:00,Betula pubescens,Bjørk,Vascular,Resten,6,relocated,178,4,,133,0,17,"11,3",0,0,,,,mus/brekte greiner nederst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2195,namdalseid_1kub,UB,ØH,18.05.2015,41,green,110,02:30:00,Betula pubescens,Bjørk,Vascular,Resten,7,relocated,170,4,,37,0,2,"5,1",0,0,,,,2 døde greiner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2195,namdalseid_1kub,UB,ØH,18.05.2015,785,yellow,95,02:30:00,Betula pubescens,Bjørk,Vascular,Resten,5,relocated,27,1,,1,3,0,75,0,0,,,,mus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2195,namdalseid_1kub,UB,ØH,18.05.2015,40,red,105,02:30:00,Betula pubescens,Bjørk,Vascular,Resten,7,relocated,166,4,,100,2,2,"3,8",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2195,namdalseid_1kub,UB,ØH,18.05.2015,39,t1 black,130,02:30:00,Picea abies,Gran,Vascular,Bad tree,7,grown up,334,7,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2195,namdalseid_1kub,UB,ØH,18.05.2015,715,yellow,135,01:30:00,Sorbus aucuparia,Rogn,Vascular,ROS,6,relocated,67,2,,3,0,1,25,0,-1,,,,1 død grein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2195,namdalseid_1kub,UB,ØH,18.05.2015,42,red,165,11:00:00,Sorbus aucuparia,Rogn,Vascular,ROS,7,grown up,226,5,,23,0,0,0,0,-1,,,,2 knekte greiner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2195,namdalseid_1kub,UB,ØH,18.05.2015,716,blue,185,10:00:00,Sorbus aucuparia,Rogn,Vascular,ROS,6,grown up,240,5,,6,0,0,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2195,namdalseid_1kub,UB,ØH,18.05.2015,3332,green,140,01:30:00,Sorbus aucuparia,Rogn,Vascular,ROS,2,relocated,135,3,,4,0,1,20,0,-1,,,,2 døde greiner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2196,namdalseid_1kub,UB,ØV,18.05.2015,718,redgreen,145,05:30:00,Betula pubescens,Bjørk,Vascular,Resten,6,relocated,109,3,,67,0,0,0,0,0,,,,"tørre greiner i bunnen, 2 gml mus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2196,namdalseid_1kub,UB,ØV,18.05.2015,719,green,40,01:00:00,Betula pubescens,Bjørk,Vascular,Resten,6,relocated,51,2,,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2196,namdalseid_1kub,UB,ØV,18.05.2015,3522,yellow,73,11:00:00,Betula pubescens,Bjørk,Vascular,Resten,1,new,89,2,,16,0,0,0,0,0,,,,tørr i bunen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2196,namdalseid_1kub,UB,ØV,18.05.2015,44,blue,55,01:30:00,Betula pubescens,Bjørk,Vascular,Resten,7,grown up,344,7,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2196,namdalseid_1kub,UB,ØV,18.05.2015,45,red,95,10:00:00,Betula pubescens,Bjørk,Vascular,Resten,7,grown up,288,6,,,,,0,-1,0,,,,3 døde greiner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2196,namdalseid_1kub,UB,ØV,18.05.2015,3521,red,62,05:30:00,Picea abies,Gran,Vascular,Bad tree,1,new,15,1,,,,,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2196,namdalseid_1kub,UB,ØV,18.05.2015,717,t1 black,60,05:30:00,Picea abies,Gran,Vascular,Bad tree,6,dead,,0,,,,,,,,,,,knekt ved 110cm høyde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2196,namdalseid_1kub,UB,ØV,18.05.2015,48,blue,30,09:30:00,Sorbus aucuparia,Rogn,Vascular,ROS,7,relocated,112,3,,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2196,namdalseid_1kub,UB,ØV,18.05.2015,49,t1 black,170,08:30:00,Sorbus aucuparia,Rogn,Vascular,ROS,7,grown up,321,7,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2196,namdalseid_1kub,UB,ØV,18.05.2015,46,green,25,01:00:00,Sorbus aucuparia,Rogn,Vascular,ROS,7,relocated,102,3,,7,0,2,"22,2",0,-1,,,,gml barking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Trøndelag,2196,namdalseid_1kub,UB,ØV,18.05.2015,47,bluered,115,04:30:00,Sorbus aucuparia,Rogn,Vascular,ROS,7,relocated,178,4,,14,0,1,"6,7",0,-1,,,,mus 1 døde grein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
